#j,#i,Submodel_Name,Powertrain_Name,Powertrain_Link
396,10,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.6 TDI (105) (man. 5)  (Attraction, Ambition, Ambiente)",/car/2011/1186895/audi_a3_1_6_tdi_105.html
397,11,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),Audi A3 1.6 TDI (105) (99g CO2/km) (man. 5)  (Attraction),/car/2011/1186910/audi_a3_1_6_tdi_105_99g_co2km.html
398,12,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.6 TDI (105) S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2011/1335635/audi_a3_1_6_tdi_105_s-tronic.html
399,13,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 2.0 TDI (140) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335650/audi_a3_2_0_tdi_140.html
400,14,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 2.0 TDI (140) S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335665/audi_a3_2_0_tdi_140_s-tronic.html
401,15,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 2.0 TDI (170) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335680/audi_a3_2_0_tdi_170.html
402,16,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 2.0 TDI (170) S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335695/audi_a3_2_0_tdi_170_s-tronic.html
403,1,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.2 TFSI (110) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/2171000/audi_a3_1_2_tfsi_110.html
404,2,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.2 TFSI (110) S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2015/2171015/audi_a3_1_2_tfsi_110_s-tronic.html
405,3,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.4 TFSI (125) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/2171030/audi_a3_1_4_tfsi_125.html
406,4,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.4 TFSI (125) S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2015/2171045/audi_a3_1_4_tfsi_125_s-tronic.html
407,5,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.4 TFSI Ultra (150) CoD (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/2171060/audi_a3_1_4_tfsi_ultra_150_cod.html
408,6,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.4 TFSI Ultra (150) CoD S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2015/2171075/audi_a3_1_4_tfsi_ultra_150_cod_s-tronic.html
409,7,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.8 TFSI (180) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/1764575/audi_a3_1_8_tfsi.html
410,8,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.8 TFSI (180) S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2015/1764590/audi_a3_1_8_tfsi_s-tronic.html
411,9,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.6 TDI (110) Clean Diesel (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/2170925/audi_a3_1_6_tdi_110_clean_diesel.html
412,10,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 1.6 TDI (110) Clean Diesel S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2015/2170940/audi_a3_1_6_tdi_110_clean_diesel_s-tronic.html
413,11,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),Audi A3 1.6 TDI Ultra (110) (man. 6)  (Attraction),/car/2015/2042315/audi_a3_1_6_tdi_ultra_110.html
414,12,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),Audi A3 1.6 TDI Ultra (110) (man. 6)  (Attraction),/car/2015/2170955/audi_a3_1_6_tdi_ultra_110.html
415,13,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 2.0 TDI (150) Clean Diesel (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/1917020/audi_a3_2_0_tdi_150_clean_diesel.html
416,14,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 2.0 TDI (150) Clean Diesel S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2015/2170970/audi_a3_2_0_tdi_150_clean_diesel_s-tronic.html
417,15,Audi A3 2WD 3-Door 3rd-gen. phase-I (8V),"Audi A3 2.0 TDI (184) Clean Diesel (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/2042255/audi_a3_2_0_tdi_184_clean_diesel.html
418,1,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 1.0 TFSI (115) (man. 6) ,/car/2017/2502140/audi_a3_1_0_tfsi_115.html
419,2,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 1.0 TFSI (115) S-Tronic (d-cl. 7) ,/car/2017/2502155/audi_a3_1_0_tfsi_115_s-tronic.html
420,3,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 1.4 TFSI (150) CoD (man. 6) ,/car/2017/2502170/audi_a3_1_4_tfsi_150_cod.html
421,4,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 1.4 TFSI (150) CoD S-Tronic (d-cl. 7) ,/car/2017/2502185/audi_a3_1_4_tfsi_150_cod_s-tronic.html
422,5,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 2.0 TFSI (190) (man. 6) ,/car/2017/2502200/audi_a3_2_0_tfsi_190.html
423,6,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 2.0 TFSI (190) S-Tronic (d-cl. 7) ,/car/2017/2502230/audi_a3_2_0_tfsi_190_s-tronic.html
424,7,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 1.6 TDI (110) (man. 6) ,/car/2017/2502245/audi_a3_1_6_tdi_110.html
425,8,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 1.6 TDI (110) S-Tronic (d-cl. 7) ,/car/2017/2502260/audi_a3_1_6_tdi_110_s-tronic.html
426,9,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 1.6 TDI (115) (man. 6) ,/car/2017/2600915/audi_a3_1_6_tdi_115.html
427,10,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 1.6 TDI (115) S-Tronic (d-cl. 7) ,/car/2017/2600930/audi_a3_1_6_tdi_115_s-tronic.html
428,11,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 2.0 TDI (150) (man. 6) ,/car/2017/2502275/audi_a3_2_0_tdi_150.html
429,12,Audi A3 2WD 3-Door 3rd-gen. phase-II (8V),Audi A3 2.0 TDI (150) S-Tronic (d-cl. 6) ,/car/2017/2502290/audi_a3_2_0_tdi_150_s-tronic.html
430,1,Audi A3 2WD Cabriolet 3rd-gen. phase-II (8V),Audi A3 Cabriolet 35 TFSI (man. 6) ,/car/2019/2796230/audi_a3_cabriolet_35_tfsi.html
431,2,Audi A3 2WD Cabriolet 3rd-gen. phase-II (8V),Audi A3 Cabriolet 35 TFSI S-Tronic (d-cl. 7) ,/car/2019/2796245/audi_a3_cabriolet_35_tfsi_s-tronic.html
432,3,Audi A3 2WD Cabriolet 3rd-gen. phase-II (8V),Audi A3 Cabriolet 40 TFSI (d-cl. 7) ,/car/2019/2828690/audi_a3_cabriolet_40_tfsi.html
433,1,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.4 TFSI (125) (man. 6) ,/car/2015/1960670/audi_a3_limousine_sedan_1_4_tfsi_125.html
434,2,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.4 TFSI (125) S-Tronic (d-cl. 7) ,/car/2015/2171225/audi_a3_limousine_sedan_1_4_tfsi_125_s-tronic.html
435,3,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.4 TFSI Ultra (150) CoD (man. 6) ,/car/2015/2171240/audi_a3_limousine_sedan_1_4_tfsi_ultra_150_cod.html
436,4,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.4 TFSI Ultra (150) CoD S-Tronic (d-cl. 7) ,/car/2015/2171255/audi_a3_limousine_sedan_1_4_tfsi_ultra_150_cod_s-tronic.html
437,5,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Sedan 1.8 T (d-cl. 6) ,/car/2015/2037395/audi_a3_sedan_1_8_t.html
438,6,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.8 TFSI (180) (man. 6) ,/car/2015/1960700/audi_a3_limousine_sedan_1_8_tfsi.html
439,7,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.8 TFSI (180) S-Tronic (d-cl. 7) ,/car/2015/1916810/audi_a3_limousine_sedan_1_8_tfsi_s-tronic.html
440,8,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.6 TDI (110) Clean Diesel (man. 6) ,/car/2015/2171270/audi_a3_limousine_sedan_1_6_tdi_110_clean_diesel.html
441,9,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.6 TDI (110) Clean Diesel S-Tronic (d-cl. 7) ,/car/2015/2171285/audi_a3_limousine_sedan_1_6_tdi_110_clean_diesel_s-tronic.html
442,10,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 1.6 TDI Ultra (110) (man. 6) ,/car/2015/2171360/audi_a3_limousine_sedan_1_6_tdi_ultra_110.html
443,11,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 2.0 TDI (150) Clean Diesel (man. 6) ,/car/2015/1960775/audi_a3_limousine_sedan_2_0_tdi_150_clean_diesel.html
444,12,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 2.0 TDI (150) Clean Diesel S-Tronic (d-cl. 6) ,/car/2015/2171300/audi_a3_limousine_sedan_2_0_tdi_150_clean_diesel_s-tronic.html
445,13,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Sedan TDI (d-cl. 6) ,/car/2015/2223230/audi_a3_sedan_tdi.html
446,14,Audi A3 2WD Sedan 3rd-gen. phase-I (8V),Audi A3 Limousine (Sedan) 2.0 TDI (184) Clean Diesel (man. 6) ,/car/2015/2171330/audi_a3_limousine_sedan_2_0_tdi_184_clean_diesel.html
447,1,Audi A3 2WD Sedan 3rd-gen. phase-II (8V),Audi A3 Limousine 30 TFSI (man. 6) ,/car/2019/2796170/audi_a3_limousine_30_tfsi.html
448,2,Audi A3 2WD Sedan 3rd-gen. phase-II (8V),Audi A3 Limousine 30 TFSI S-Tronic (d-cl. 7) ,/car/2019/2796185/audi_a3_limousine_30_tfsi_s-tronic.html
449,3,Audi A3 2WD Sedan 3rd-gen. phase-II (8V),Audi A3 Limousine 35 TFSI (man. 6) ,/car/2019/2796200/audi_a3_limousine_35_tfsi.html
450,4,Audi A3 2WD Sedan 3rd-gen. phase-II (8V),Audi A3 Limousine 35 TFSI S-Tronic (d-cl. 7) ,/car/2019/2796215/audi_a3_limousine_35_tfsi_s-tronic.html
451,5,Audi A3 2WD Sedan 3rd-gen. phase-II (8V),Audi A3 Sedan 40 TFSI (d-cl. 7) ,/car/2019/2828720/audi_a3_sedan_40_tfsi.html
452,6,Audi A3 2WD Sedan 3rd-gen. phase-II (8V),Audi A3 Limousine 30 TDI (man. 6) ,/car/2019/2796125/audi_a3_limousine_30_tdi.html
453,7,Audi A3 2WD Sedan 3rd-gen. phase-II (8V),Audi A3 Limousine 30 TDI S-Tronic (d-cl. 7) ,/car/2019/2796140/audi_a3_limousine_30_tdi_s-tronic.html
454,8,Audi A3 2WD Sedan 3rd-gen. phase-II (8V),Audi A3 Limousine 35 TDI S-Tronic (d-cl. 7) ,/car/2019/2796155/audi_a3_limousine_35_tdi_s-tronic.html
455,1,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.4 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250910/audi_a3_sportback_1_4_tfsi.html
456,2,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.6 (man. 5)  (Attraction, Ambition, Ambiente)",/car/2007/250805/audi_a3_sportback_1_6.html
457,3,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.6 Tiptronic (aut. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250820/audi_a3_sportback_1_6_tiptronic.html
458,4,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.6 FSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250880/audi_a3_sportback_1_6_fsi.html
459,5,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.8 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250955/audi_a3_sportback_1_8_tfsi.html
460,6,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.8 TFSI S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250970/audi_a3_sportback_1_8_tfsi_s-tronic.html
461,7,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 FSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251015/audi_a3_sportback_2_0_fsi.html
462,8,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 FSI Tiptronic (aut. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251030/audi_a3_sportback_2_0_fsi_tiptronic.html
463,9,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 TFSI (man. 6)  (Ambition, Ambiente)",/car/2007/251090/audi_a3_sportback_2_0_tfsi.html
464,10,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 TFSI S-Tronic (d-cl. 6)  (Ambition, Ambiente)",/car/2007/251120/audi_a3_sportback_2_0_tfsi_s-tronic.html
465,11,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),Audi A3 2.0 T (man. 6) ,/car/2007/251585/audi_a3_2_0_tfsi.html
466,12,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),Audi A3 2.0 T S-Tronic (d-cl. 6) ,/car/2007/251600/audi_a3_2_0_tfsi_s-tronic.html
467,13,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.9 TDI (man. 5)  (Attraction, Ambition, Ambiente)",/car/2007/251240/audi_a3_sportback_1_9_tdi.html
468,14,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.9 TDI DPF (man. 5)  (Attraction, Ambition, Ambiente)",/car/2007/1190675/audi_a3_sportback_1_9_tdi_dpf.html
469,15,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.9 TDI E (man. 5)  (Attraction, Ambition, Ambiente)",/car/2007/251285/audi_a3_sportback_1_9_tdi_e.html
470,16,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 1.9 TDI S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251255/audi_a3_sportback_1_9_tdi_s-tronic.html
471,17,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 TDI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251345/audi_a3_sportback_2_0_tdi.html
472,18,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 TDI DPF (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/1190705/audi_a3_sportback_2_0_tdi_dpf.html
473,19,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 TDI S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251360/audi_a3_sportback_2_0_tdi_s-tronic.html
474,20,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 TDI S-Tronic DPF (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/1190690/audi_a3_sportback_2_0_tdi_s-tronic_dpf.html
475,21,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 TDI (170) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251435/audi_a3_sportback_2_0_tdi_170.html
476,22,Audi A3 2WD Sportback 2nd-gen. phase-I (8PA),"Audi A3 Sportback 2.0 TDI (170) S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251450/audi_a3_sportback_2_0_tdi_170_s-tronic.html
477,1,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.2 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1186730/audi_a3_sportback_1_2_tfsi.html
478,2,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.2 TFSI S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2011/1335740/audi_a3_sportback_1_2_tfsi_s-tronic.html
479,3,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.4 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1186400/audi_a3_sportback_1_4_tfsi.html
480,4,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.4 TFSI S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2011/1335755/audi_a3_sportback_1_4_tfsi_s-tronic.html
481,5,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.8 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335770/audi_a3_sportback_1_8_tfsi.html
482,6,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.8 TFSI S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2011/1335785/audi_a3_sportback_1_8_tfsi_s-tronic.html
483,7,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 2.0 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1186460/audi_a3_sportback_2_0_tfsi.html
484,8,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 2.0 TFSI S-Tronic (d-cl. 6)  (Ambition, Ambiente)",/car/2011/1335815/audi_a3_sportback_2_0_tfsi_s-tronic.html
485,9,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),Audi A3 2.0 TFSI (man. 6)  (Premium,/car/2011/1187195/audi_a3_2_0_tfsi.html
486,10,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),Audi A3 2.0 TFSI S-Tronic (d-cl. 6)  (Premium,/car/2011/1187210/audi_a3_2_0_tfsi_s-tronic.html
487,11,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.6 TDI (90) (man. 5)  (Attraction, Ambition, Ambiente)",/car/2011/1335860/audi_a3_sportback_1_6_tdi_90.html
488,12,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.6 TDI (105) (man. 5)  (Attraction, Ambition, Ambiente)",/car/2011/1186670/audi_a3_sportback_1_6_tdi_105.html
489,13,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),Audi A3 Sportback 1.6 TDI (105) (102g CO2/km) (man. 5)  (Attraction),/car/2011/1186700/audi_a3_sportback_1_6_tdi_105_102g_co2km.html
490,14,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 1.6 TDI (105) S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2011/1335890/audi_a3_sportback_1_6_tdi_105_s-tronic.html
491,15,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 2.0 TDI (140) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335905/audi_a3_sportback_2_0_tdi_140.html
492,16,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 2.0 TDI (140) S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335920/audi_a3_sportback_2_0_tdi_140_s-tronic.html
493,17,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),Audi A3 2.0 TDI Clean Diesel S-Tronic (d-cl. 6)  (Premium,/car/2011/1187240/audi_a3_2_0_tdi_s-tronic.html
494,18,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 2.0 TDI (170) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335950/audi_a3_sportback_2_0_tdi_170.html
495,19,Audi A3 2WD Sportback 2nd-gen. phase-II (8PA),"Audi A3 Sportback 2.0 TDI (170) S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335965/audi_a3_sportback_2_0_tdi_170_s-tronic.html
496,1,Audi A3 2WD Sportback 3rd-gen. phase-I (8V),Audi A3 Sportback 1.2 TFSI (110) (man. 6) ,/car/2015/2171090/audi_a3_sportback_1_2_tfsi_110.html
497,2,Audi A3 2WD Sportback 3rd-gen. phase-I (8V),"Audi A3 Sportback 1.4 TFSI (125) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/2171105/audi_a3_sportback_1_4_tfsi_125.html
498,3,Audi A3 2WD Sportback 3rd-gen. phase-I (8V),"Audi A3 Sportback 1.4 TFSI (125) S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2015/2171120/audi_a3_sportback_1_4_tfsi_125_s-tronic.html
499,4,Audi A3 2WD Sportback 3rd-gen. phase-I (8V),"Audi A3 Sportback 1.4 TFSI Ultra (150) CoD (man. 6)  (Attraction, Ambition, Ambiente)",/car/2015/2171135/audi_a3_sportback_1_4_tfsi_ultra_150_cod.html
500,5,Audi A3 2WD Sportback 3rd-gen. phase-I (8V),"Audi A3 Sportback 1.4 TFSI Ultra (150) CoD S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2015/2171150/audi_a3_sportback_1_4_tfsi_ultra_150_cod_s-tronic.html
